movie_id,title,budget,revenue,runtime,release_month,release_year,release_dow,actor_gender,actor_credits,actor_net_to_date,producer_gender,producer_credits,producer_net_to_date,writer_gender,writer_credits,writer_net_to_date,director_gender,director_credits,director_net_to_date,genre_count,language_count,net,target
13820,Repo Man,1500000,2300000,92,2,1984,0,2,0,0,2,0,0,0,0,0,0,0,0,4,1,800000,1
39541,Stolen Summer,1500000,119841,91,3,2002,4,2,0,0,2,0,0,0,0,0,0,0,0,3,1,-1380159,0
291362,Road Hard,1500000,113169,97,3,2015,4,0,1,-407362,0,0,0,0,0,0,0,0,0,1,1,-1386831,0
30082,Forty Shades of Blue,1500000,172569,108,12,2005,2,1,0,0,2,0,0,2,0,0,2,0,0,2,1,-1327431,0
23963,Pontypool,1500000,32000,93,3,2009,4,2,0,0,2,0,0,2,0,0,2,0,0,3,2,-1468000,0
104755,The Lords of Salem,1500000,1165882,101,9,2012,0,1,0,0,2,1,24421467,2,1,24421467,2,3,48191440,2,1,-334118,0
253306,Housebound,1500000,236863,109,9,2014,3,1,0,0,0,0,0,0,0,0,0,0,0,3,1,-1263137,0
266034,The Blue Room,1400000,1945420,75,5,2014,4,2,1,5777647,2,0,0,2,0,0,2,0,0,3,1,545420,1
27845,Trees Lounge,1300000,749741,95,10,1996,4,2,0,0,2,1,-2704507,2,0,0,2,0,0,2,2,-550259,0
100275,Eddie: The Sleepwalking Cannibal,1400000,1632,79,4,2012,6,2,0,0,0,0,0,2,0,0,0,0,0,2,1,-1398368,0
42033,Def-Con 4,1300000,210904,88,3,1985,4,1,0,0,0,0,0,0,0,0,0,0,0,1,1,-1089096,0
19997,Niagara,1250000,8500000,92,1,1953,2,1,0,0,2,1,9750000,2,0,0,0,0,0,3,1,7250000,1
176,Saw,1200000,103911669,103,10,2004,4,2,1,14857814,2,1,66244770,2,0,0,2,0,0,3,1,102711669,1
14295,You Can Count on Me,1200000,10827356,111,11,2000,4,1,1,102022101,2,1,9540607,2,1,-40865180,2,0,0,2,1,9627356,1
500,Reservoir Dogs,1200000,14661007,99,9,1992,2,2,1,2500000,2,0,0,2,0,0,2,0,0,2,1,13461007,1
429,"The Good, the Bad and the Ugly",1200000,6000000,161,12,1966,4,2,0,0,2,0,0,0,0,0,2,1,14300000,1,1,4800000,1
15544,Extreme Movie,1200000,81338,88,12,2008,4,2,0,0,2,0,0,2,0,0,2,0,0,1,3,-1118662,0
12877,Dead Man's Shoes,1125000,414736,90,9,2004,2,2,1,-5229903,2,0,0,2,0,0,2,2,-7157359,3,1,-710264,0
55616,Dracula: Pages from a Virgin's Diary,1100000,81371,75,2,2002,3,0,0,0,0,0,0,0,0,0,2,0,0,1,1,-1018629,0
50037,Beyond the Black Rainbow,1100000,56491,110,12,2010,4,2,0,0,0,0,0,0,0,0,0,0,0,3,1,-1043509,0
94329,The Raid,1100000,4105187,101,9,2011,3,0,0,0,2,0,0,0,0,0,0,0,0,3,1,3005187,1
26815,Rocket Singh: Salesman of the Year,1070000,5348767,156,12,2009,4,2,0,0,0,1,2043864,0,0,0,0,0,0,3,1,4278767,1
277685,Unfriended,1000000,62882090,82,4,2015,4,1,0,0,2,2,55189710,0,0,0,0,0,0,2,1,61882090,1
103,Taxi Driver,1300000,28262574,114,2,1976,5,2,0,0,1,1,154116327,0,0,0,2,1,2500000,2,2,26962574,1
9003,Hellraiser,1000000,14564027,94,9,1987,4,0,0,0,2,0,0,2,0,0,2,0,0,1,1,13564027,1
76487,The Devil Inside,1000000,101758490,83,1,2012,4,1,0,0,2,0,0,2,0,0,2,1,18105095,2,1,100758490,1
361475,Departure,1100000,27561,109,5,2016,4,1,0,0,0,0,0,0,0,0,0,0,0,3,2,-1072439,0
113947,The Sessions,1000000,9138338,98,5,2012,2,2,0,0,2,0,0,2,0,0,2,0,0,3,1,8138338,1
244772,The Skeleton Twins,1000000,5797192,90,1,2014,5,1,1,255883523,1,0,0,2,0,0,2,0,0,1,1,4797192,1
32456,Two Girls and a Guy,1000000,2057193,84,9,1997,6,2,0,0,2,0,0,2,0,0,2,0,0,2,1,1057193,1
22597,The Broken Hearts Club: A Romantic Comedy,1000000,1744858,94,2,2000,1,2,0,0,2,0,0,2,0,0,2,0,0,3,3,744858,1
8675,Orgazmo,1000000,627287,94,9,1997,5,2,0,0,2,0,0,2,0,0,2,0,0,1,2,-372713,0
21413,The Battle of Shaker Heights,1000000,839145,79,8,2003,4,2,0,0,2,3,261365403,0,0,0,2,0,0,3,1,-160855,0
201132,Antarctica: A Year on Ice,1000000,288757,92,9,2013,3,0,0,0,0,0,0,0,0,0,0,0,0,3,1,-711243,0
251471,A LEGO Brickumentary,1000000,101531,93,7,2015,4,2,8,316977730,2,0,0,2,0,0,2,0,0,1,1,-898469,0
112456,Hardflip,1000000,96734,114,6,2012,4,2,1,3324868,0,0,0,2,0,0,0,0,0,2,1,-903266,0
16155,Safe Men,1000000,21210,88,8,1998,0,2,0,0,2,0,0,2,0,0,2,0,0,2,1,-978790,0
46727,Speedway Junky,1000000,17127,104,2,1999,3,2,0,0,2,0,0,2,0,0,2,0,0,3,1,-982873,0
320146,Creative Control,1000000,63014,97,3,2016,4,2,0,0,0,0,0,2,0,0,2,0,0,2,1,-936986,0
207769,Banshee Chapter,950000,78122,87,8,2013,0,2,0,0,0,0,0,0,0,0,0,0,0,2,1,-871878,0
2652,Hard Candy,950000,7022209,103,1,2005,4,2,0,0,2,0,0,2,0,0,2,0,0,2,1,6072209,1
157354,Fruitvale Station,900000,17549645,85,7,2013,3,2,0,0,2,0,0,2,0,0,2,0,0,1,1,16649645,1
84200,"For a Good Time, Call...",850000,1243961,85,8,2012,4,1,0,0,0,0,0,1,0,0,0,0,0,1,1,393961,1
25461,Raising Victor Vargas,800000,2816116,88,5,2002,3,2,0,0,1,0,0,2,0,0,2,0,0,2,2,2016116,1
25212,Deterrence,800000,371647,101,3,2000,4,2,0,0,2,0,0,2,0,0,2,0,0,4,1,-428353,0
292483,Not Cool,800000,35688,90,9,2014,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-764312,0
84332,Safety Not Guaranteed,750000,4007792,85,6,2012,4,1,0,0,2,2,103697558,2,0,0,2,0,0,4,1,3257792,1
74725,Kill List,500000,171760,95,9,2011,4,2,0,0,0,0,0,2,1,-21192,2,1,-21192,3,2,-328240,0
58428,The Innkeepers,750000,78396,102,12,2011,3,1,1,-17873542,2,1,-616755,2,0,0,2,1,-897188,2,1,-671604,0
302579,Naturally Native,700000,10508,107,10,1999,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-689492,0
51955,Hav Plenty,650000,2301777,92,9,1997,3,2,0,0,2,0,0,2,0,0,2,0,0,5,1,1651777,1
158752,Escape from Tomorrow,650000,171962,90,10,2013,4,2,0,0,0,0,0,0,0,0,0,0,0,2,1,-478038,0
2667,The Blair Witch Project,600000,248300000,81,7,1999,2,2,0,0,0,0,0,2,0,0,2,0,0,2,1,247700000,1
11598,The Kentucky Fried Movie,600000,20000000,83,8,1977,2,0,0,0,2,0,0,2,0,0,2,0,0,1,1,19400000,1
75986,Love Letters,550000,5269990,98,4,1983,4,1,0,0,2,0,0,1,0,0,1,0,0,2,1,4719990,1
14271,Beyond the Mat,2053648,500000,102,10,1999,4,2,0,0,2,11,980080500,2,0,0,2,0,0,1,1,-1553648,0
14757,Osama,500000,1971479,83,5,2003,1,1,0,0,0,0,0,0,0,0,0,0,0,1,4,1471479,1
96238,Never Again,500000,308793,98,7,2002,4,2,0,0,2,0,0,2,0,0,2,0,0,2,1,-191207,0
172533,Drinking Buddies,500000,407100,90,8,2013,4,1,1,23450437,0,0,0,0,0,0,0,0,0,2,1,-92900,0
84318,The Other Dream Team,500000,314444,89,9,2012,4,0,0,0,0,0,0,0,0,0,2,0,0,1,1,-185556,0
45145,Johnny Suede,500000,55000,97,8,1991,6,2,0,0,0,0,0,2,0,0,2,0,0,2,1,-445000,0
45649,Rubber,500000,98017,85,7,2010,4,2,0,0,0,0,0,0,0,0,0,0,0,5,1,-401983,0
43933,Monsters,500000,4242978,94,6,2010,4,1,0,0,2,1,-1879380,2,0,0,2,0,0,3,2,3742978,1
73511,The Californians,500000,4134,91,10,2005,4,2,0,0,2,0,0,2,0,0,2,0,0,2,1,-495866,0
139715,Detention of the Dead,500000,1778,87,4,2012,4,0,0,0,2,0,0,2,0,0,2,0,0,2,1,-498222,0
17287,Poultrygeist: Night of the Chicken Dead,450000,22623,103,12,2006,1,2,0,0,2,0,0,2,0,0,2,0,0,2,1,-427377,0
188166,Blue Ruin,420000,435168,90,4,2014,4,0,0,0,0,0,0,0,0,0,0,0,0,2,1,15168,1
762,Monty Python and the Holy Grail,400000,5028948,91,3,1975,3,2,0,0,2,0,0,2,0,0,2,0,0,3,3,4628948,1
64499,Quinceañera,400000,2797199,90,6,2006,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2397199,1
3059,Intolerance,385907,8394751,197,9,1916,0,1,0,0,2,0,0,1,0,0,2,0,0,1,1,8008844,1
65203,The Broadway Melody,379000,4358000,100,2,1929,4,0,0,0,2,1,21755000,0,0,0,2,0,0,3,1,3979000,1
103620,Maniac,6000000,31081,89,12,2012,2,2,9,2944796539,2,2,154082456,2,0,0,2,0,0,1,1,-5968919,0
27420,Graduation Day,250000,23894000,96,5,1981,4,2,0,0,2,0,0,2,0,0,2,0,0,1,1,23644000,1
84188,Compliance,270000,830700,90,8,2012,3,1,0,0,2,0,0,0,0,0,0,0,0,3,3,560700,1
32222,American Desi,250000,1366235,100,1,2001,0,2,0,0,0,0,0,0,0,0,0,0,0,3,1,1116235,1
142132,Sugar Town,250000,178095,92,9,1999,4,0,0,0,0,0,0,1,1,300000,1,1,300000,1,1,-71905,0
109729,The Canyons,250000,56825,99,7,2013,0,1,4,152535848,0,0,0,0,0,0,0,4,-10296164,2,1,-193175,0
83588,Middle of Nowhere,200000,236806,101,10,2012,4,2,0,0,1,0,0,1,0,0,1,0,0,1,1,36806,1
5759,Baghead,200000,140016,84,1,2008,0,2,0,0,0,0,0,0,0,0,0,1,180254,3,1,-59984,0
27995,She's Gotta Have It,175000,7137502,84,8,1986,4,0,0,0,2,0,0,2,0,0,2,0,0,2,1,6962502,1
55420,Another Earth,100000,1776935,92,7,2011,4,2,0,0,2,0,0,2,0,0,2,0,0,2,1,1676935,1
39141,Tadpole,150000,2891288,78,11,2002,4,2,0,0,2,0,0,0,0,0,2,0,0,3,2,2741288,1
86812,Sound of My Voice,135000,429448,85,1,2011,5,1,0,0,1,0,0,1,0,0,2,0,0,3,1,294448,1
84355,Your Sister's Sister,125000,3200000,90,9,2011,6,2,1,180254,0,0,0,1,0,0,1,0,0,2,1,3075000,1
339408,The Birth of a Nation,8500000,15861566,120,9,2016,4,2,0,0,2,0,0,2,0,0,2,0,0,1,1,7361566,1
299245,The Gallows,100000,42664410,87,7,2015,4,0,0,0,2,7,857849243,0,0,0,0,0,0,2,1,42564410,1
175291,Cheap Thrills,100000,59424,85,3,2013,4,2,0,0,2,0,0,2,0,0,0,0,0,3,1,-40576,0
111794,20 Dates,66000,602920,87,1,1998,3,0,0,0,2,0,0,0,0,0,0,0,0,2,1,536920,1
74777,Absentia,70000,8555,92,3,2011,3,1,0,0,2,0,0,2,0,0,2,0,0,3,1,-61445,0
47607,Tiny Furniture,65000,416498,99,11,2010,4,1,0,0,2,0,0,1,0,0,1,0,0,3,1,351498,1
242095,The Signal,4000000,600896,95,3,2014,5,2,0,0,0,0,0,2,0,0,2,0,0,2,1,-3399104,0
326576,Dawn of the Crescent Moon,75000,8799,95,4,2014,5,2,0,0,0,0,0,0,0,0,0,0,0,3,1,-66201,0
44770,The Exploding Girl,40000,25572,80,4,2009,2,1,0,0,2,0,0,2,0,0,2,0,0,2,1,-14428,0
14585,In the Company of Men,25000,2883661,97,1,1997,6,2,0,0,2,0,0,2,0,0,2,0,0,2,1,2858661,1
226458,Backmask,25000,428923,91,1,2015,4,2,1,-43076064,2,0,0,0,0,0,2,0,0,2,1,403923,1
124606,Bang,10000,527,98,9,1995,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-9473,0
14337,Primer,7000,424760,77,10,2004,4,2,0,0,2,0,0,2,0,0,2,0,0,3,1,417760,1
