movie_id,title,name,unknown,male,female,credits,net_to_date
134371,Atlas Shrugged Part II,Duke Sandefur,0,1,0,0,0
10139,Milk,Dustin Lance Black,0,1,0,0,0
88794,J. Edgar,Dustin Lance Black,0,1,0,1,34586584
77883,The Possession,E.L. Katz   ,1,0,0,0,0
19084,Johnson Family Vacation,Earl Richey Jones,0,1,0,0,0
18736,The Lizzie McGuire Movie,Ed Decter,0,1,0,0,0
17995,DysFunktional Family,Eddie Griffin,0,1,0,0,0
285923,Grindhouse,Edgar Wright,0,1,0,0,0
107985,The World's End,Edgar Wright,0,1,0,1,-41962103
65203,The Broadway Melody,Edmund Goulding,1,0,0,0,0
23330,The Ballad of Cable Hogue,Edmund Penney,1,0,0,0,0
